onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.086	2.034	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	1
5.03	1.225	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_007.jpg	1
6.564	1.746	tomspunt	reaching?	how_hand	yes	no	incorrect	task-fractional/runtype-tomspunt/H_532.jpg	2
8.599	1.14	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_474.jpg	3
10.049	1.623	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_438.jpg	4
11.984	1.891	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_364.jpg	5
14.018	1.105	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_006.jpg	6
15.435	0.752	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_003.jpg	7
16.502	1.603	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_132.jpg	8
17.544	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	9
22.555	1.569	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_627.jpg	9
24.439	n/a	tomspunt	healthy?	why_hand	n/a	yes	incorrect	task-fractional/runtype-tomspunt/H_438.jpg	10
26.474	0.218	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_364.jpg	11
27.007	1.502	tomspunt	healthy?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_130.jpg	12
28.825	1.236	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_362.jpg	13
30.375	1.843	tomspunt	healthy?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_007.jpg	14
32.41	1.103	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_167.jpg	15
33.827	1.918	tomspunt	healthy?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_019.jpg	16
36.653	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	17
41.664	1.186	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_779.jpg	17
43.165	0.943	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	18
44.415	1.286	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_110.jpg	19
46.016	1.009	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_590.jpg	20
47.333	1.475	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_692.jpg	21
49.117	1.102	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	22
50.535	0.941	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_648.jpg	23
51.785	1.606	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_129.jpg	24
55.612	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	25
60.623	0.937	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_139.jpg	25
61.873	0.77	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_712.jpg	26
62.957	1.219	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_695.jpg	27
64.491	1.302	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_758.jpg	28
66.109	0.819	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_083.jpg	29
67.242	0.952	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	30
68.51	0.803	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_412.jpg	31
69.627	0.717	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	32
73.153	2.084	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	33
78.164	1.403	tomspunt	lifting?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_136.jpg	33
79.882	0.902	tomspunt	lifting?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_038.jpg	34
