onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.075	2.034	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	1
5.019	1.103	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_007.jpg	1
6.436	0.869	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_532.jpg	2
7.62	0.802	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_474.jpg	3
8.737	1.069	tomspunt	reaching?	how_hand	yes	no	incorrect	task-fractional/runtype-tomspunt/H_438.jpg	4
10.121	1.017	tomspunt	reaching?	how_hand	no	yes	incorrect	task-fractional/runtype-tomspunt/H_364.jpg	5
11.438	0.935	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_006.jpg	6
12.688	0.685	tomspunt	reaching?	how_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_003.jpg	7
13.689	0.885	tomspunt	reaching?	how_hand	no	no	correct	task-fractional/runtype-tomspunt/H_132.jpg	8
17.548	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	9
22.559	0.894	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_627.jpg	9
23.759	0.944	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_438.jpg	10
25.01	1.26	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_364.jpg	11
26.577	0.86	tomspunt	healthy?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_130.jpg	12
27.744	0.825	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_362.jpg	13
28.878	0.785	tomspunt	healthy?	why_hand	yes	no	incorrect	task-fractional/runtype-tomspunt/H_007.jpg	14
29.978	0.652	tomspunt	healthy?	why_hand	yes	yes	correct	task-fractional/runtype-tomspunt/H_167.jpg	15
30.945	0.625	tomspunt	healthy?	why_hand	no	no	correct	task-fractional/runtype-tomspunt/H_019.jpg	16
36.655	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	17
41.666	0.77	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_779.jpg	17
42.75	0.721	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_593.jpg	18
43.783	0.686	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_110.jpg	19
44.784	0.853	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_590.jpg	20
45.951	0.835	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_692.jpg	21
47.101	0.768	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_759.jpg	22
48.185	0.768	tomspunt	admiring?	why_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_648.jpg	23
49.269	0.619	tomspunt	admiring?	why_face	no	no	correct	task-fractional/runtype-tomspunt/F_129.jpg	24
55.612	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	25
60.623	0.497	tomspunt	smiling?	how_face	yes	yes	correct	task-fractional/runtype-tomspunt/F_139.jpg	25
61.423	0.701	tomspunt	smiling?	how_face	no	no	correct	task-fractional/runtype-tomspunt/F_712.jpg	26
